province,ward,code,type,lat,lon,population,area_km2,nearest_highway_type,distance_to_road_km,snapped_lat,snapped_lon
Gia Lai,xã Ia Pa,24022.0,xã,13.5159,108.447,31021.0,103.19,residential,0.0102,13.5158452,108.4470735
Gia Lai,xã Ia Krêl,23866.0,xã,13.8204,107.777,22944.0,146.92,trunk,0.7888,13.8268002,107.7739128
Gia Lai,xã Ia Tul,24028.0,xã,13.5038,108.579,20304.0,587.51,unclassified,8.0628,13.4420113,108.54081
Gia Lai,xã Kim Sơn,21727.0,xã,14.2495,108.862,29382.0,29.4,tertiary,0.4844,14.2535507,108.8636237
Gia Lai,xã Phù Mỹ Bắc,21739.0,xã,14.3318,109.069,28766.0,100.98,residential,0.3419,14.3346834,109.0700823
Gia Lai,xã Cửu An,23629.0,xã,14.0725,108.676,19874.0,132.96,residential,0.6283,14.0758054,108.6714048
Gia Lai,xã Hoài Ân,21688.0,xã,14.3087,109.001,35037.0,115.72,residential,0.7732,14.3115346,108.9946371
Gia Lai,phường Hoài Nhơn Đông,21670.0,phường,14.4479,109.087,44634.0,64.36,unclassified,0.4899,14.4500883,109.0908332
Gia Lai,xã KDang,23714.0,xã,13.944,108.19,,179.38,residential,0.0757,13.9446334,108.1897464
Gia Lai,xã Ia Rsai,24112.0,xã,13.3584,108.681,22578.0,473.69,residential,1.1733,13.3488719,108.6855769
Gia Lai,xã Ia Rbol,24065.0,xã,13.3494,108.385,1022.0,154.97,residential,0.4595,13.3462532,108.3823104
Gia Lai,xã Kbang,23638.0,xã,14.1851,108.553,25281.0,288.83,residential,1.5325,14.1985129,108.5562727
Gia Lai,xã Kon Gang,23701.0,xã,14.0816,108.133,22529.0,145.84,unclassified,0.4791,14.083754,108.1292599
Gia Lai,xã Phú Thiện,24043.0,xã,13.4886,108.317,49393.0,262.87,tertiary,1.0827,13.4983246,108.3162443
Gia Lai,xã Pờ Tó,24013.0,xã,13.6474,108.381,14378.0,177.9,residential,0.9331,13.6512167,108.3735103
Gia Lai,xã SRó,23839.0,xã,13.7109,108.653,,344.72,residential,0.78,13.7042166,108.6551714
Gia Lai,phường Quy Nhơn Đông,21601.0,phường,13.8278,109.259,47067.0,81.97,primary,0.0567,13.8274326,109.2586456
Gia Lai,phường Quy Nhơn Tây,21589.0,phường,13.7015,109.141,24859.0,118.63,unclassified,1.8545,13.7099625,109.1265943
Gia Lai,xã Kông Bơ La,23674.0,xã,14.0945,108.623,17468.0,133.42,residential,0.8928,14.1014734,108.6189914
Gia Lai,xã Phù Mỹ Đông,21751.0,xã,14.2639,109.15,43428.0,85.62,residential,0.1395,14.2639186,109.1487432
Gia Lai,phường Quy Nhơn Bắc,21553.0,phường,13.788,109.167,45746.0,23.7,primary,0.5822,13.7921895,109.1701564
Gia Lai,xã Tơ Tung,23668.0,xã,14.0671,108.526,10952.0,141.35,residential,0.408,14.063523,108.5268464
Gia Lai,xã Phù Mỹ Tây,21757.0,xã,14.214,109.025,18543.0,97.53,residential,0.0244,14.2141523,109.0248415
Gia Lai,xã Phú Túc,24076.0,xã,13.2347,108.775,62073.0,63.14,residential,1.0332,13.2426498,108.7701579
Gia Lai,phường Tam Quan,21637.0,phường,14.5729,109.01,24858.0,29.82,residential,0.022,14.5728184,109.0101805
Gia Lai,xã Tây Sơn,21808.0,xã,13.8712,108.956,11052.0,334.62,trunk,1.5693,13.8851605,108.9582335
Gia Lai,xã Tuy Phước,21952.0,xã,13.8339,109.216,77452.0,53.37,residential,0.1205,13.8348167,109.2154191
Gia Lai,xã Phù Cát,21853.0,xã,14.0023,109.074,51436.0,83.96,residential,0.006,14.0022657,109.0740412
Gia Lai,xã Lơ Pang,23812.0,xã,13.8822,108.275,17666.0,316.16,secondary,0.4534,13.8847634,108.2718194
Gia Lai,xã Sơn Lang,23647.0,xã,14.3952,108.575,11106.0,451.01,primary,2.413,14.4107083,108.5597662
Gia Lai,xã Ngô Mây,21901.0,xã,13.9841,109.184,25651.0,61.42,unclassified,0.0543,13.983693,109.1842722
Gia Lai,xã Nhơn Châu,21607.0,xã,13.854,108.409,,0.0,unclassified,0.4602,13.8567971,108.4059392
Gia Lai,xã Kon Chiêng,23818.0,xã,13.7568,108.294,9971.0,273.51,residential,1.6085,13.7506144,108.2808959
Gia Lai,xã Kông Chro,23824.0,xã,13.7115,108.513,20936.0,200.79,unclassified,0.4646,13.7136404,108.5165964
Gia Lai,xã Krong,23650.0,xã,14.2751,108.434,6046.0,311.58,residential,2.2381,14.2892386,108.448375
Gia Lai,xã Phù Mỹ,21730.0,xã,14.1867,109.086,28496.0,54.47,residential,0.8168,14.1921739,109.081082
Gia Lai,xã Mang Yang,23794.0,xã,14.0506,108.243,30302.0,173.59,residential,0.0812,14.0502353,108.2436342
Gia Lai,xã Phù Mỹ Nam,21775.0,xã,14.1276,109.046,27185.0,85.1,trunk,0.0253,14.1277262,109.0458102
Gia Lai,xã Tuy Phước Tây,21985.0,xã,13.7929,109.103,36006.0,68.81,residential,0.1968,13.7928658,109.1047727
Gia Lai,xã Tuy Phước Đông,21970.0,xã,13.8857,109.215,5844.0,60.66,residential,0.1795,13.8872489,109.214534
Gia Lai,xã Tuy Phước Bắc,21964.0,xã,13.8859,109.157,49495.0,37.03,residential,0.0338,13.8862029,109.1569685
Gia Lai,xã Bình Hiệp,21817.0,xã,13.9982,108.941,2142.0,123.68,unclassified,0.4698,13.9943011,108.9393532
Gia Lai,xã Ia Tôr,23908.0,xã,13.7532,107.979,17449.0,102.31,unclassified,0.0036,13.753221,107.9789758
Gia Lai,xã Ia Sao,24073.0,xã,13.2701,108.438,8397.0,114.6,residential,6.9761,13.3327486,108.4430033
Khánh Hòa,xã Bác Ái,22795.0,xã,11.8156,108.831,1227.0,188.5,primary,1.1724,11.8259902,108.8328999
Gia Lai,phường Quy Nhơn,21583.0,phường,13.7843,109.233,129326.0,21.78,trunk,0.2692,13.7819197,109.2325335
Gia Lai,xã Đak Đoa,23677.0,xã,13.9614,108.137,37049.0,83.37,residential,0.0318,13.9611163,108.1369606
Khánh Hòa,xã Anh Dũng,22828.0,xã,11.6202,108.675,103.0,320.6,secondary,1.8552,11.6361146,108.6698934
Gia Lai,xã Đak Sơmei,23683.0,xã,14.2564,108.228,,345.14,tertiary,1.1515,14.2536923,108.2380141
Gia Lai,phường An Khê,23617.0,phường,13.9929,108.672,50495.0,57.44,residential,0.5121,13.9928496,108.676613
Gia Lai,xã Ia Boòng,23911.0,xã,13.6794,107.84,1884.0,196.07,residential,1.1797,13.6715005,107.8471103
Gia Lai,xã Ia Băng,23710.0,xã,13.899,108.077,31035.0,116.24,residential,0.1898,13.899013,108.0787097
Khánh Hòa,xã Bắc Ninh Hòa,22546.0,xã,12.6533,109.099,32329.0,237.0,residential,2.1043,12.6375385,109.1095349
Khánh Hòa,xã Cam An,22465.0,xã,11.9871,109.069,19534.0,122.0,residential,1.0247,11.9778702,109.0691543
Khánh Hòa,xã Cam Hiệp,22435.0,xã,12.0806,109.057,5.0,115.1,tertiary,0.9319,12.0774043,109.0647635
Khánh Hòa,xã Diên Khánh,22651.0,xã,12.2432,109.109,45223.0,18.4,residential,0.12,12.2425553,109.1098678
Khánh Hòa,xã Đại Lãnh,22504.0,xã,12.6983,109.388,25644.0,171.0,residential,1.1012,12.7079758,109.3858078
Khánh Hòa,xã Diên Điền,22657.0,xã,12.3022,109.096,38029.0,63.7,unclassified,0.1454,12.3022965,109.0973067
Khánh Hòa,phường Cam Ranh,22420.0,phường,11.9355,109.16,31237.0,17.5,residential,0.2549,11.9349131,109.1622205
Khánh Hòa,phường Cam Linh,22432.0,phường,11.9096,109.15,33052.0,4.8,tertiary,0.0269,11.9094506,109.1498093
Khánh Hòa,phường Bảo An,22741.0,phường,11.5964,108.974,45995.0,18.5,residential,0.1645,11.5963126,108.972521
Khánh Hòa,xã Diên Lâm,22660.0,xã,12.3209,109.018,16059.0,117.8,residential,1.3067,12.3093453,109.0157472
Khánh Hòa,xã Diên Thọ,22672.0,xã,12.2398,108.993,16692.0,73.6,secondary,0.1376,12.240942,108.9934812
Khánh Hòa,phường Bắc Cam Ranh,22411.0,phường,11.9361,109.238,43644.0,134.0,unclassified,0.5074,11.9324822,109.2407942
Gia Lai,phường Quy Nhơn Nam,21592.0,phường,13.729,109.206,73296.0,36.36,primary,0.2337,13.7293412,109.2080777
Gia Lai,phường Pleiku,23575.0,phường,14.0074,108.046,79466.0,25.0,tertiary,0.0238,14.0072572,108.0461597
Khánh Hòa,phường Đông Ninh Hòa,22561.0,phường,12.4007,109.305,43484.0,134.2,secondary,0.9564,12.4090471,109.3071363
Khánh Hòa,xã Đông Khánh Sơn,22732.0,xã,11.9924,108.981,10376.0,114.3,residential,0.4038,11.9895562,108.9832691
Khánh Hòa,xã Bác Ái Tây,22786.0,xã,11.9949,108.762,1109.0,478.7,secondary,0.8796,11.9878954,108.7657052
Khánh Hòa,phường Bắc Nha Trang,22333.0,phường,12.3221,109.171,128239.0,97.0,tertiary,1.2339,12.3155106,109.1799523
Gia Lai,phường Thống Nhất,23584.0,phường,14.0137,107.995,48721.0,22.92,residential,0.0861,14.0144711,107.9949148
Khánh Hòa,xã Bác Ái Đông,22801.0,xã,11.869,108.956,9335.0,235.2,unclassified,1.1078,11.8757184,108.9633803
Khánh Hòa,xã Bắc Khánh Vĩnh,22615.0,xã,12.4052,108.96,9199.0,144.2,motorway,0.4019,12.4044899,108.9635502
Khánh Hòa,phường Ba Ngòi,22423.0,phường,11.9377,109.11,31708.0,78.2,unclassified,0.3796,11.935329,109.1075354
Khánh Hòa,xã Hòa Trí,22558.0,xã,12.5472,109.094,26638.0,109.4,unclassified,0.062,12.5477486,109.0938929
Khánh Hòa,phường Đô Vinh,22738.0,phường,11.6382,108.928,33207.0,62.0,residential,0.6657,11.632208,108.9277378
Khánh Hòa,xã Công Hải,22840.0,xã,11.7955,109.089,14727.0,124.3,residential,0.0247,11.795425,109.0892091
Khánh Hòa,xã Cà Ná,22909.0,xã,11.3513,108.91,24903.0,63.9,tertiary,1.2886,11.344334,108.9007129
Khánh Hòa,xã Lâm Sơn,22813.0,xã,11.8371,108.707,24247.0,191.5,residential,0.1712,11.8375346,108.7084803
Khánh Hòa,xã Cam Lâm,22453.0,xã,12.0843,109.147,8653.0,149.9,residential,0.287,12.0819659,109.1481118
Khánh Hòa,xã Mỹ Sơn,22822.0,xã,11.7085,108.891,158.0,248.1,unclassified,1.9357,11.7050636,108.8739029
Khánh Hòa,xã Nam Ninh Hòa,22597.0,xã,12.4199,109.077,31293.0,201.4,unclassified,1.7095,12.434009,109.0831735
Khánh Hòa,xã Khánh Vĩnh,22609.0,xã,12.1782,108.915,11204.0,192.4,secondary,2.8435,12.202944,108.9216318
Khánh Hòa,xã Diên Lạc,22678.0,xã,12.2542,109.078,23325.0,14.9,residential,0.2033,12.2559453,109.0774449
Khánh Hòa,phường Đông Hải,22780.0,phường,11.5598,109.015,,11.09,residential,0.1969,11.5604914,109.0166339
Khánh Hòa,phường Hòa Thắng,22591.0,phường,12.4663,109.193,26822.0,78.6,tertiary,0.1524,12.4649325,109.1931206
Khánh Hòa,xã Khánh Sơn,22714.0,xã,12.0203,108.912,11535.0,98.7,tertiary,0.0135,12.0204159,108.9120381
Khánh Hòa,xã Ninh Phước,22870.0,xã,11.5272,108.954,70203.0,65.4,residential,0.0525,11.527061,108.9544523
Khánh Hòa,phường Ninh Hòa,22528.0,phường,12.5088,109.139,58816.0,35.8,residential,0.0524,12.5084027,109.1387452
Khánh Hòa,xã Phước Dinh,22888.0,xã,11.427,108.977,35301.0,154.0,tertiary,1.2766,11.4343191,108.9858713
Khánh Hòa,xã Suối Dầu,22708.0,xã,12.1581,109.094,24185.0,160.1,tertiary,0.1735,12.1578064,109.0924646
Khánh Hòa,phường Ninh Chử,22834.0,phường,11.5992,109.018,39556.0,20.4,residential,0.04,11.5995433,109.0181088
Khánh Hòa,xã Nam Khánh Vĩnh,22648.0,xã,12.2094,108.816,10271.0,197.1,unclassified,3.1274,12.2374415,108.8187377
Khánh Hòa,phường Nam Nha Trang,22402.0,phường,12.1947,109.168,130164.0,82.2,residential,0.0161,12.194706,109.1678555
Khánh Hòa,xã Nam Cam Ranh,22480.0,xã,11.8722,109.084,23525.0,92.6,residential,0.0391,11.8719072,109.0838046
Khánh Hòa,xã Ninh Hải,22852.0,xã,11.6573,109.082,31115.0,100.1,tertiary,0.596,11.6524853,109.0843763
Khánh Hòa,phường Nha Trang,22366.0,phường,12.063,108.998,,0.0,tertiary,5.1642,12.1091328,108.9919769
Khánh Hòa,xã Ninh Sơn,22810.0,xã,11.7523,108.746,32003.0,99.3,secondary,1.8862,11.7410951,108.7587748
Khánh Hòa,xã Tân Định,22576.0,xã,12.4978,109.052,40481.0,92.4,unclassified,0.3111,12.4984202,109.0547328
Khánh Hòa,xã Phước Hậu,22873.0,xã,11.608,108.872,49465.0,74.7,unclassified,0.2364,11.6064082,108.8705849
Khánh Hòa,phường Tây Nha Trang,22390.0,phường,12.2611,109.157,108065.0,27.9,residential,0.0377,12.2612965,109.1572765
Khánh Hòa,xã Tây Ninh Hòa,22552.0,xã,12.5649,108.958,1754.0,275.9,unclassified,1.0842,12.5551573,108.9587018
Khánh Hòa,xã Trung Khánh Vĩnh,22612.0,xã,12.4266,108.807,7772.0,338.5,residential,8.2641,12.5009921,108.8099617
Khánh Hòa,xã Vạn Hưng,22525.0,xã,12.6521,109.159,18883.0,86.1,unclassified,1.1517,12.6623636,109.1605202
Khánh Hòa,xã Phước Hữu,22891.0,xã,11.5669,108.831,35572.0,177.7,motorway,2.1667,11.5702879,108.8502233
Khánh Hòa,xã Suối Hiệp,22702.0,xã,12.2119,109.048,24159.0,55.3,residential,0.0134,12.2119077,109.0478797
Khánh Hòa,phường Phan Rang,22759.0,phường,11.5639,108.992,7225.0,9.4,residential,0.0413,11.5637814,108.9916478
Khánh Hòa,xã Phước Hà,22900.0,xã,11.4899,108.771,89.0,230.0,tertiary,1.8659,11.49158,108.7877261
Khánh Hòa,xã Tây Khánh Vĩnh,22624.0,xã,12.3107,108.778,7357.0,294.3,unclassified,2.7963,12.2881574,108.7892447
Khánh Hòa,xã Vạn Thắng,22516.0,xã,12.7666,109.216,31625.0,74.8,residential,1.9538,12.7509355,109.2240283
Khánh Hòa,đặc khu Trường Sa,22736.0,,12.063,108.998,,0.0,tertiary,5.1642,12.1091328,108.9919769
Khánh Hòa,xã Tây Khánh Sơn,22720.0,xã,12.074,108.842,7847.0,125.6,residential,2.8154,12.0497775,108.8344772
Khánh Hòa,xã Vĩnh Hải,22846.0,xã,11.6832,109.154,2782.0,83.75,secondary,2.1348,11.6837032,109.1732258
Khánh Hòa,xã Xuân Hải,22861.0,xã,11.6462,108.997,45104.0,43.4,residential,0.2269,11.6452172,108.9987919
Khánh Hòa,xã Vạn Ninh,22489.0,xã,12.7344,109.162,54202.0,130.5,unclassified,2.5868,12.7249599,109.1833072
Lâm Đồng,xã Tân Hải,23246.0,xã,10.7449,107.825,25626.0,77.18,residential,1.2027,10.7549907,107.8289478
Khánh Hòa,xã Tu Bông,22498.0,xã,12.7921,109.275,29751.0,99.6,unclassified,1.6938,12.793285,109.2902137
Lâm Đồng,phường Hàm Thắng,22933.0,phường,10.9712,108.147,54544.0,44.9,unclassified,0.068,10.9717604,108.1472472
Lâm Đồng,phường Phú Thủy,22924.0,phường,10.9422,108.167,,173.44,unclassified,0.0366,10.9419081,108.1668472
Lâm Đồng,phường Mũi Né,22918.0,phường,10.9791,108.263,50166.0,118.59,tertiary,0.0248,10.9793198,108.2629593
Lâm Đồng,xã Sông Lũy,23023.0,xã,11.2374,108.242,21243.0,253.33,residential,0.4948,11.2359577,108.2462177
Khánh Hòa,xã Thuận Nam,22897.0,xã,11.4371,108.885,27262.0,140.8,residential,0.2575,11.4366029,108.8872656
Lâm Đồng,xã Lương Sơn,23032.0,xã,11.2583,108.35,23912.0,159.21,residential,0.0209,11.2583488,108.3501821
Khánh Hòa,xã Thuận Bắc,22849.0,xã,11.7315,109.039,25744.0,137.2,motorway,0.2305,11.7305157,109.0408288
Lâm Đồng,phường La Gi,23235.0,phường,10.7177,107.77,60549.0,68.47,tertiary,0.4969,10.716716,107.7743675
Lâm Đồng,phường Tiến Thành,22954.0,phường,10.8513,108.031,28395.0,55.06,residential,0.0155,10.8512786,108.0308617
Lâm Đồng,phường Phước Hội,23231.0,phường,10.6677,107.731,4948.0,38.09,tertiary,0.1834,10.6669342,107.7295361
Lâm Đồng,phường Phan Thiết,22945.0,phường,10.9279,108.097,85493.0,4.46,residential,0.0134,10.9277847,108.097037
Lâm Đồng,xã Bắc Bình,23005.0,xã,11.2311,108.542,51344.0,148.99,unclassified,0.6561,11.2334097,108.5474405
Lâm Đồng,phường Bình Thuận,22960.0,phường,10.9831,108.03,47858.0,45.16,residential,0.0144,10.9831845,108.0300987
Lâm Đồng,xã Hồng Thái,23041.0,xã,11.1993,108.445,25049.0,101.64,residential,0.3802,11.1994561,108.4484214
Lâm Đồng,xã Hải Ninh,23020.0,xã,11.3055,108.492,19422.0,289.99,unclassified,1.654,11.2914837,108.4869432
Lâm Đồng,xã Đức Linh,23191.0,xã,11.1834,107.552,51099.0,103.27,primary,0.0205,11.1835038,107.551847
Lâm Đồng,xã Phan Sơn,23008.0,xã,11.4297,108.397,7428.0,584.52,residential,3.3331,11.4132782,108.3718603
Lâm Đồng,xã Hàm Thuận Nam,23110.0,xã,10.8472,107.91,32771.0,111.82,residential,0.0202,10.8471468,107.9101744
Lâm Đồng,xã Tân Lập,23134.0,xã,10.8662,107.795,1681.0,257.61,motorway,0.145,10.8649718,107.7954447
Lâm Đồng,xã Hàm Kiệm,23128.0,xã,10.9128,107.963,31445.0,162.09,residential,0.0266,10.9129809,107.9628423
Lâm Đồng,xã Tánh Linh,23149.0,xã,11.0699,107.688,46741.0,271.39,residential,0.0885,11.069117,107.6878475
Lâm Đồng,xã Hàm Liêm,23095.0,xã,11.0196,108.08,31253.0,113.81,residential,0.1227,11.0189942,108.0790758
Lâm Đồng,xã Sơn Mỹ,23266.0,xã,10.6737,107.607,26599.0,254.52,residential,0.677,10.676423,107.6124573
Lâm Đồng,xã Hàm Thuận,23059.0,xã,11.1128,107.997,5068.0,198.36,tertiary,2.9194,11.1111763,108.0232505
Lâm Đồng,xã Đông Giang,23074.0,xã,11.2615,108.01,5131.0,205.23,secondary,4.3179,11.2230461,108.0041259
Lâm Đồng,xã La Dạ,23065.0,xã,11.2751,107.888,9435.0,264.17,trunk,1.5909,11.2829624,107.8760161
Lâm Đồng,xã Bắc Ruộng,23152.0,xã,11.2741,107.743,18949.0,165.33,residential,5.4468,11.2414573,107.7063614
Lâm Đồng,xã Suối Kiết,23188.0,xã,10.9763,107.661,16656.0,378.61,residential,2.1727,10.9655835,107.6446206
Lâm Đồng,xã Liên Hương,22969.0,xã,11.2607,108.699,70737.0,128.23,tertiary,0.2797,11.2581868,108.6988147
Lâm Đồng,phường Bắc Gia Nghĩa,24611.0,phường,12.0523,107.767,3776.0,250.55,tertiary,0.1368,12.0512867,107.7662984
Lâm Đồng,xã Nghị Đức,23158.0,xã,11.2725,107.682,20737.0,114.97,residential,2.3997,11.2532652,107.6721311
Lâm Đồng,xã Hàm Thuận Bắc,23089.0,xã,11.1748,108.102,29855.0,292.7,secondary,1.3472,11.1748032,108.0898627
Lâm Đồng,xã Tuyên Quang,22963.0,xã,10.9266,108.039,28817.0,38.17,residential,0.0095,10.926635,108.0389218
Lâm Đồng,xã Hồng Sơn,23086.0,xã,11.1181,108.228,29875.0,189.01,residential,0.2703,11.1169382,108.2258597
Lâm Đồng,xã Trà Tân,23227.0,xã,11.0563,107.496,29638.0,135.94,residential,0.2349,11.0541888,107.4958563
Lâm Đồng,xã Hoài Đức,23194.0,xã,11.1446,107.497,47509.0,105.04,residential,0.1082,11.1447625,107.4979611
Lâm Đồng,xã Hòa Thắng,23053.0,xã,11.0871,108.371,11558.0,328.09,secondary,0.6108,11.0903234,108.3754599
Lâm Đồng,xã Tân Minh,23230.0,xã,10.8464,107.63,22292.0,223.76,residential,0.0353,10.8466824,107.6301466
Lâm Đồng,xã Tân Thành,23143.0,xã,10.7599,107.973,30611.0,64.8,residential,1.7156,10.7713996,107.9833263
Lâm Đồng,xã Hàm Tân,23236.0,xã,10.7632,107.689,35209.0,198.46,unclassified,1.507,10.768542,107.6765185
Lâm Đồng,xã Nam Thành,23200.0,xã,11.2889,107.589,37497.0,201.78,residential,0.3655,11.2862091,107.5871029
Lâm Đồng,phường Đông Gia Nghĩa,24617.0,phường,11.9548,107.718,24199.0,105.78,residential,0.0222,11.9547716,107.718198
Lâm Đồng,xã Cư Jút,24640.0,xã,12.5898,107.85,49614.0,104.11,tertiary,0.637,12.585655,107.8539691
Lâm Đồng,đặc khu Phú Quý,23272.0,,11.706,108.023,,17.4,residential,0.3852,11.7028738,108.0214941
Lâm Đồng,xã Hàm Thạnh,23122.0,xã,11.0557,107.892,16306.0,440.7,tertiary,0.8957,11.0631659,107.8889374
Lâm Đồng,xã Tuy Phong,22978.0,xã,11.4099,108.648,951.0,444.1,tertiary,0.7874,11.4079148,108.6548102
Lâm Đồng,xã Vĩnh Hảo,22981.0,xã,11.3501,108.791,15509.0,138.58,residential,1.9064,11.3334848,108.7866518
Lâm Đồng,xã Phan Rí Cửa,22972.0,xã,11.1976,108.593,86813.0,67.67,residential,0.2563,11.1956115,108.5941739
Lâm Đồng,xã Đồng Kho,23173.0,xã,11.1685,107.769,30885.0,268.72,residential,0.9338,11.1641469,107.7761984
Lâm Đồng,phường Nam Gia Nghĩa,24615.0,phường,12.0199,107.632,2365.0,80.58,residential,0.0455,12.0195421,107.6321997
Lâm Đồng,xã Trường Xuân,24730.0,xã,12.1499,107.652,36405.0,67.94,residential,0.1172,12.1489363,107.6515679
Lâm Đồng,xã Nam Dong,24649.0,xã,12.6442,107.828,35701.0,104.04,tertiary,0.8056,12.651451,107.8276992
Lâm Đồng,xã Đắk Wil,24646.0,xã,12.722,107.727,24344.0,515.16,tertiary,6.1262,12.7770137,107.7314159
Lâm Đồng,xã Đắk Song,24718.0,xã,12.3222,107.687,,193.21,unclassified,1.1699,12.315897,107.678553
Lâm Đồng,xã Quảng Sơn,24616.0,xã,12.1706,107.874,22018.0,454.22,tertiary,0.5521,12.1684066,107.8695363
Lâm Đồng,xã Đắk Sắk,24678.0,xã,12.4476,107.735,28058.0,99.0,residential,0.1999,12.4485568,107.7365255
Lâm Đồng,xã Nam Đà,24697.0,xã,12.4909,107.914,2152.0,132.69,unclassified,0.9943,12.4949378,107.9060036
Lâm Đồng,xã Thuận Hạnh,24722.0,xã,12.2903,107.519,19236.0,129.78,residential,0.1494,12.2915989,107.518647
Lâm Đồng,xã Tà Đùng,24637.0,xã,11.9218,107.978,22703.0,531.33,unclassified,0.7427,11.9284594,107.9786466
Lâm Đồng,xã Quảng Tín,24760.0,xã,11.8706,107.461,34591.0,310.17,unclassified,0.0849,11.8700309,107.4615113
Lâm Đồng,xã Quảng Khê,24631.0,xã,11.9239,107.828,17825.0,224.29,tertiary,0.0769,11.9233181,107.8276241
Lâm Đồng,xã Kiến Đức,24733.0,xã,11.9042,107.541,38928.0,167.63,tertiary,0.1174,11.9050691,107.5416027
Lâm Đồng,xã Nâm Nung,24703.0,xã,12.3442,107.828,19655.0,219.66,tertiary,1.8346,12.3529652,107.8139877
Lâm Đồng,xã Quảng Phú,24712.0,xã,12.2903,107.949,17573.0,263.58,unclassified,1.2336,12.2943349,107.9593554
Lâm Đồng,xã Quảng Trực,24736.0,xã,12.1846,107.305,11168.0,558.78,residential,4.247,12.214541,107.3288217
Lâm Đồng,phường 1 Bảo Lộc,24823.0,phường,11.5733,107.844,55845.0,51.46,residential,0.0354,11.573416,107.8437026
Lâm Đồng,phường Lâm Viên - Đà Lạt,24778.0,phường,11.9746,108.466,71369.0,35.03,residential,0.4781,11.9787844,108.4649773
Lâm Đồng,xã Quảng Tân,24748.0,xã,12.0368,107.385,31185.0,294.18,unclassified,2.49,12.0255896,107.4044305
Lâm Đồng,phường 2 Bảo Lộc,24820.0,phường,11.5951,107.724,49564.0,176.72,residential,0.4698,11.5951499,107.7282321
Lâm Đồng,xã Đắk Mil,24670.0,xã,12.5418,107.752,31579.0,213.76,residential,1.1954,12.5382733,107.7621755
Lâm Đồng,xã Nhân Cơ,24751.0,xã,11.954,107.597,27898.0,158.05,tertiary,0.3965,11.9575192,107.596386
Lâm Đồng,xã Quảng Hòa,24620.0,xã,12.1654,108.053,8594.0,85.44,unclassified,0.6565,12.1595202,108.052361
