province,ward,code,type,lat,lon,population,area_km2
Tây Ninh,phường Kiến Tường,27787,phường,10.7559,105.939,23738,26.28
Tây Ninh,xã Rạch Kiến,28114,xã,10.6077,106.575,38795,24.53
Tây Ninh,xã Mỹ Hạnh,27976,xã,10.8472,106.482,56793,63.44
Tây Ninh,xã Mỹ Quý,27907,xã,10.9385,106.219,28537,132.98
Tây Ninh,xã Đức Lập,27964,xã,10.9000,106.469,31722,59.41
Tây Ninh,xã Vĩnh Thạnh,27736,xã,10.8824,105.717,30522,65.90
Tây Ninh,xã Đông Thành,27898,xã,10.8706,106.246,27169,130.94
Tây Ninh,xã Vĩnh Châu,27748,xã,10.7312,105.757,13022,144.28
Tây Ninh,xã Mộc Hóa,27823,xã,10.7135,106.022,,135.18
Tây Ninh,xã Bình Hòa,27811,xã,10.7760,106.029,56484,48.63
Tây Ninh,xã Đức Huệ,27925,xã,10.8072,106.313,2293,134.13
Tây Ninh,xã Thạnh Hóa,27865,xã,10.6197,106.146,16738,108.18
Tây Ninh,xã Hòa Khánh,27979,xã,10.8500,106.393,,599.32
Tây Ninh,xã Vàm Cỏ,28093,xã,10.5072,106.541,,406.55
Tây Ninh,xã Hậu Thạnh,27841,xã,10.6586,105.868,19336,93.82
Tây Ninh,xã Tân Thành,25534,xã,11.5098,106.269,30611,64.80
Tây Ninh,xã Tân Trụ,28075,xã,10.5283,106.5,26855,30.84
Tây Ninh,xã Nhơn Hòa Lập,27838,xã,10.6339,105.96,19949,109.77
Tây Ninh,xã Nhơn Ninh,27856,xã,10.5709,105.946,27099,92.67
Tây Ninh,xã Mỹ An,28066,xã,10.5762,106.341,20682,32.76
Tây Ninh,xã Tân Tây,27889,xã,10.6223,106.254,19438,113.45
Tây Ninh,xã Thủ Thừa,28036,xã,10.6039,106.412,44485,50.45
Tây Ninh,xã Mỹ Thạnh,28051,xã,10.6365,106.361,2653,63.70
Tây Ninh,xã Hưng Điền,27727,xã,10.9302,105.604,19308,131.16
Tây Ninh,xã Bình Thành,27868,xã,10.7554,106.186,32182,72.10
Tây Ninh,phường Thanh Điền,25633,phường,11.2709,106.086,43528,30.73
Tây Ninh,xã Tuyên Bình,27775,xã,10.8355,105.832,19158,137.81
Tây Ninh,xã Tân Hưng,27721,xã,10.8155,105.719,35222,92.41
Tây Ninh,xã Vĩnh Hưng,27757,xã,10.8788,105.789,21204,95.26
Tây Ninh,xã Tân Long,28072,xã,10.7074,106.298,35492,102.12
Tây Ninh,xã Khánh Hưng,27763,xã,10.9896,105.73,41212,129.60
Tây Ninh,xã Thạnh Phước,27877,xã,10.6927,106.134,21208,76.99
Tây Ninh,phường Bình Minh,25480,phường,11.3841,106.128,34193,23.86
Tây Ninh,phường Tân Ninh,25459,phường,11.3153,106.103,8936,21.35
Tây Ninh,phường An Tịnh,25732,phường,11.0572,106.407,61212,78.44
Tây Ninh,xã Nhựt Tảo,28087,xã,10.5677,106.477,30168,36.45
Tây Ninh,xã Bến Cầu,25681,xã,11.1097,106.195,49228,112.02
Tây Ninh,phường Hòa Thành,25645,phường,11.2635,106.113,47167,97.29
Tây Ninh,xã Phước Chỉ,25729,xã,11.0172,106.231,31461,82.84
Tây Ninh,phường Trảng Bàng,25708,phường,11.0323,106.325,53532,36.97
Tây Ninh,xã Hưng Thuận,25711,xã,11.1551,106.387,26546,102.72
Tây Ninh,phường Long Hoa,25630,phường,11.2600,106.164,106017,55.99
Tây Ninh,xã Long Thuận,25702,xã,11.1271,106.1,24518,65.61
Tây Ninh,xã Long Chữ,25684,xã,11.2062,106.115,17746,92.00
Tây Ninh,xã Thạnh Bình,25498,xã,11.5357,106.059,30764,174.92
Tây Ninh,xã Truông Mít,25666,xã,11.2046,106.294,40174,74.43
Tây Ninh,phường Gia Lộc,25672,phường,11.0977,106.341,37354,50.26
Tây Ninh,xã Châu Thành,25585,xã,11.3359,106.048,39104,47.71
Tây Ninh,xã Lộc Ninh,25579,xã,11.2917,106.319,32213,67.40
Tây Ninh,xã Tân Phú,25549,xã,11.4746,106.162,3136,38.60
Tây Ninh,xã Trà Vong,25510,xã,11.4432,106.057,24316,88.67
Tây Ninh,xã Cầu Khởi,25573,xã,11.3067,106.241,25431,90.51
Tây Ninh,xã Tân Châu,25516,xã,11.5522,106.149,24072,54.77
Tây Ninh,phường Gò Dầu,25654,phường,11.0751,106.298,6634,43.09
Tây Ninh,xã Thạnh Đức,25657,xã,11.1967,106.203,44539,99.06
Tây Ninh,xã Tân Biên,25486,xã,11.5694,105.925,36771,244.71
Tây Ninh,phường Ninh Thạnh,25567,phường,11.3275,106.157,52249,52.66
Cần Thơ,phường Bình Thủy,31168,phường,10.0712,105.752,62483,15.17
Cần Thơ,phường Tân An,31147,phường,10.0258,105.76,85997,8.06
Cần Thơ,phường Hưng Phú,31201,phường,9.9940,105.803,58543,40.93
Cần Thơ,phường Cái Răng,31186,phường,9.9874,105.761,71106,26.88
Cần Thơ,phường Thới An Đông,31174,phường,10.0815,105.701,39401,25.04
Cần Thơ,phường Ninh Kiều,31135,phường,10.0331,105.777,119547,5.42
Cần Thơ,phường Cái Khế,31120,phường,10.0517,105.781,57688,10.04
Cần Thơ,phường Phước Thới,31162,phường,10.1078,105.686,46788,53.11
Cần Thơ,phường Thuận Hưng,31228,phường,10.2263,105.562,56878,31.13
Cần Thơ,phường Trung Nhứt,31217,phường,10.2336,105.51,37469,30.84
Cần Thơ,phường Long Tuyền,31183,phường,10.0432,105.725,45292,28.48
Cần Thơ,phường Ô Môn,31153,phường,10.1245,105.625,73412,54.69
Cần Thơ,phường Thốt Nốt,31207,phường,10.2917,105.504,61387,23.61
Cần Thơ,phường Thới Long,31157,phường,10.1701,105.583,52979,54.1
Tây Ninh,xã Hảo Đước,25588,xã,11.3693,105.993,32503,93.75
Cần Thơ,phường An Bình,31150,phường,10.2009,105.7,5015,18.39
Tây Ninh,xã Hòa Hội,25606,xã,11.3252,105.923,36174,136.27
Tây Ninh,xã Tân Hòa,25531,xã,11.5893,106.373,50989,58.60
Tây Ninh,xã Ninh Điền,25621,xã,11.2357,105.992,2347,152.23
Tây Ninh,xã Phước Vinh,25591,xã,11.4551,105.929,23314,165.08
Tây Ninh,xã Phước Thạnh,25663,xã,11.1390,106.267,44113,70.89
Tây Ninh,xã Tân Đông,25522,xã,11.6962,106.213,51413,50.40
Tây Ninh,xã Tân Hội,25525,xã,11.6371,106.165,4945,146.28
Tây Ninh,xã Dương Minh Châu,25552,xã,11.4016,106.262,35878,177.15
Cần Thơ,phường Ngã Bảy,31340,phường,9.8018,105.82,37861,25.17
Tây Ninh,xã Tân Lập,25489,xã,11.6778,106.04,1681,257.61
Cần Thơ,xã Tân Lộc,31213,xã,10.2538,105.571,35621,33.40
Cần Thơ,phường Phong Điền,31299,phường,10.0279,105.669,51949,45.58
Cần Thơ,phường Long Mỹ,31471,phường,9.6862,105.609,35865,51.4
Cần Thơ,phường Vị Tân,31333,phường,9.7915,105.454,36079,37.07
Cần Thơ,xã Cờ Đỏ,31261,xã,10.0678,105.416,,446.26
Cần Thơ,phường Đại Thành,31411,phường,9.8448,105.82,34594,53
Cần Thơ,xã Trung Hưng,31255,xã,10.1766,105.499,55012,61.07
Cần Thơ,xã Đông Thuận,31282,xã,10.0238,105.469,24586,60.89
Cần Thơ,xã Thới Hưng,31264,xã,10.1240,105.519,19044,69.92
Cần Thơ,phường Long Phú 1,31480,phường,9.6522,105.639,30365,57.67
Cần Thơ,phường Vị Thanh,31321,phường,9.7638,105.47,32766,22.11
Cần Thơ,phường Long Bình,31473,phường,9.7287,105.587,26378,40.2
Cần Thơ,xã Thạnh Phú,31249,xã,10.1295,105.405,25699,99.07
Cần Thơ,xã Châu Thành,31366,xã,9.9622,105.841,39104,47.71
Cần Thơ,xã Thạnh Xuân,31360,xã,9.9338,105.696,41039,43.95
Cần Thơ,xã Đông Phước,31369,xã,9.9341,105.763,40105,40.00
Cần Thơ,xã Vĩnh Trinh,31237,xã,10.2688,105.464,27026,51.01
Cần Thơ,xã Thới Lai,31258,xã,10.0411,105.551,36371,50.78
Cần Thơ,xã Đông Hiệp,31273,xã,10.0745,105.503,22762,46.25
Cần Thơ,xã Nhơn Ái,31315,xã,9.9774,105.682,40707,38.16
Cần Thơ,xã Thạnh An,31231,xã,10.1854,105.29,30682,85.97
Cần Thơ,xã Thạnh Quới,31246,xã,10.2075,105.348,3911,103.86
Cần Thơ,xã Trường Thành,31288,xã,10.0423,105.61,37802,59.09
Cần Thơ,xã Trường Long,31309,xã,9.9801,105.618,24064,31.01
Cần Thơ,xã Vĩnh Thạnh,31232,xã,10.2179,105.43,30522,65.90
Cần Thơ,xã Hỏa Lựu,31338,xã,9.7173,105.401,,597.46
Cần Thơ,xã Trường Xuân,31294,xã,9.9792,105.525,36405,67.94
Cần Thơ,phường Ngã Năm,31732,phường,9.5861,105.612,58588,95.3
Cần Thơ,xã Phú Hữu,31378,xã,9.9009,105.852,41254,60.54
Cần Thơ,xã Trường Long Tây,31348,xã,9.9434,105.572,25313,50.59
Cần Thơ,xã Tân Hòa,31342,xã,9.9186,105.617,50989,58.60
Cần Thơ,xã Thạnh Hòa,31408,xã,9.8769,105.728,63248,81.36
Cần Thơ,xã Hòa An,31393,xã,9.7809,105.635,32937,61.62
Cần Thơ,phường Sóc Trăng,31507,phường,9.6272,105.991,61253,41.67
Cần Thơ,phường Vĩnh Châu,31783,phường,9.3480,106.034,68437,98.26
Cần Thơ,xã Phương Bình,31426,xã,9.7156,105.688,33937,85.87
Cần Thơ,phường Khánh Hòa,31789,phường,9.4099,106.026,37634,130.48
Cần Thơ,xã Xà Phiên,31495,xã,9.6319,105.527,46156,100.48
Cần Thơ,phường Phú Lợi,31510,phường,9.5917,105.985,95516,26.79
Cần Thơ,xã Vĩnh Viễn,31489,xã,9.6749,105.432,24432,68.86
Cần Thơ,phường Mỹ Quới,31753,phường,9.4866,105.58,3024,83.91
Cần Thơ,xã Lương Tâm,31492,xã,9.6280,105.428,2402,60.53
Cần Thơ,xã Phụng Hiệp,31420,xã,9.8055,105.684,33408,66.78
Cần Thơ,phường Vĩnh Phước,31804,phường,9.3201,105.912,51897,103.15
Cần Thơ,xã Hiệp Hưng,31396,xã,9.7677,105.741,33514,69.25
Cần Thơ,xã Tân Bình,31399,xã,9.8643,105.646,38032,61.85
Cần Thơ,xã Tân Phước Hưng,31432,xã,9.7464,105.795,25745,57.77
Cần Thơ,xã Vĩnh Tường,31459,xã,9.8125,105.577,31676,67.01
Cần Thơ,xã Hồ Đắc Kiện,31570,xã,9.7071,105.857,31322,72.61
Cần Thơ,xã Vị Thủy,31441,xã,9.7602,105.536,32394,49.84
Cần Thơ,xã An Thạnh,31615,xã,9.6846,106.148,37711,94.92
Cần Thơ,xã Vĩnh Hải,31795,xã,9.3734,106.134,2782,83.75
Cần Thơ,xã Thới An Hội,31540,xã,9.8255,105.979,31726,60.32
Cần Thơ,xã Vĩnh Thuận Đông,31453,xã,9.7171,105.503,39808,72.20
Cần Thơ,xã Vị Thanh 1,31465,xã,9.8674,105.559,42766,71.12
Cần Thơ,xã Phong Nẫm,31537,xã,9.8964,105.953,6416,17.30
Cần Thơ,xã Cù Lao Dung,31633,xã,9.5751,106.225,44937,150.13
Cần Thơ,xã Tân Long,31741,xã,9.5225,105.669,35492,102.12
Cần Thơ,xã Đại Hải,31561,xã,9.7986,105.881,43579,70.52
Cần Thơ,phường Mỹ Xuyên,31684,phường,9.5474,105.918,51769,48.34
Cần Thơ,xã Kế Sách,31528,xã,9.7706,105.944,43332,61.58
Cần Thơ,xã Đại Ngãi,31645,xã,9.7003,106.08,24532,37.67
Cần Thơ,xã Trường Khánh,31654,xã,9.6880,106.029,34621,58.33
Cần Thơ,xã Long Phú,31639,xã,9.5956,106.123,39763,76.77
Cần Thơ,xã Hòa Tú,31717,xã,9.4164,105.888,24499,67.15
Cần Thơ,xã Mỹ Tú,31567,xã,9.5996,105.792,38049,86.63
Cần Thơ,xã Mỹ Hương,31591,xã,9.5898,105.861,51412,104.74
Cần Thơ,xã Mỹ Phước,31603,xã,9.5879,105.721,23539,97.36
Cần Thơ,xã Long Hưng,31579,xã,9.6884,105.798,33579,79.71
Cần Thơ,xã Tân Thạnh,31666,xã,9.6230,106.064,35806,70.80
Cần Thơ,xã Thạnh Thới An,31699,xã,9.4826,106.007,29019,87.15
Cần Thơ,xã Lâm Tân,31759,xã,9.5069,105.773,32006,90.83
Cần Thơ,xã Gia Hòa,31726,xã,9.4317,105.8,40135,77.06
Cần Thơ,xã Nhu Gia,31708,xã,9.4704,105.855,3839,75.59
An Giang,phường Vĩnh Tế,30325,phường,10.6600,105.069,40222,64.25
Cần Thơ,xã Ngọc Tố,31723,xã,9.4766,105.939,47,112.53
Cần Thơ,xã Tài Văn,31687,xã,9.5426,106.049,3449,68.07
Cần Thơ,xã Vĩnh Lợi,31777,xã,9.4381,105.643,17236,31.98
Cần Thơ,xã Liêu Tú,31675,xã,9.4814,106.1,3137,83.15
Cần Thơ,xã An Ninh,31594,xã,9.6310,105.911,40,68.81
Cần Thơ,xã Trần Đề,31673,xã,9.5140,106.176,52771,93.92
Cần Thơ,xã Lịch Hội Thượng,31679,xã,9.4652,106.148,27913,48.99
Cần Thơ,xã Lai Hòa,31810,xã,9.2980,105.844,29426,55.37
Cần Thơ,xã Thuận Hòa,31582,xã,9.6857,105.928,29846,45.86
Cần Thơ,xã Phú Tâm,31569,xã,9.7139,105.944,33318,48.88
Cần Thơ,xã Nhơn Mỹ,31552,xã,9.7621,106.025,42213,79.73
An Giang,xã Tân An,30388,xã,10.8032,105.184,41922,40.61
Cần Thơ,xã An Lạc Thôn,31531,xã,9.8738,105.912,56248,84.99
An Giang,xã An Cư,30526,xã,10.5590,105.012,39956,94.30
An Giang,phường Tịnh Biên,30520,phường,10.5841,104.951,34865,75.57
An Giang,phường Long Xuyên,30307,phường,10.3661,105.423,154858,29.98
An Giang,phường Tân Châu,30376,phường,10.7737,105.248,33506,17.39
An Giang,phường Long Phú,30377,phường,10.7838,105.222,46826,19.21
An Giang,xã Mỹ Hòa Hưng,30313,xã,10.4186,105.436,26727,19.65
An Giang,phường Chi Lăng,30505,phường,10.5181,105.051,28401,51.17
An Giang,xã Khánh Bình,30341,xã,10.9383,105.088,39823,104.50
An Giang,xã An Phú,30337,xã,10.8084,105.077,49051,34.70
An Giang,xã Núi Cấm,30538,xã,10.4668,105.04,25184,84.18
An Giang,xã Châu Phú,30463,xã,10.5108,105.198,60137,80.11
Cần Thơ,xã Phú Lộc,31756,xã,9.4352,105.711,50929,80.15
An Giang,phường Châu Đốc,30316,phường,10.6837,105.117,97438,41.32
An Giang,xã Châu Phong,30403,xã,10.7400,105.172,56322,49.28
An Giang,phường Bình Đức,30292,phường,10.3966,105.399,72822,28.23
An Giang,xã Vĩnh Xương,30385,xã,10.8737,105.174,41369,50.21
An Giang,phường Mỹ Thới,30301,phường,10.3305,105.451,6045,37.09
An Giang,phường Thới Sơn,30502,phường,10.6298,105.018,33045,49.36
An Giang,xã Vĩnh An,30604,xã,10.4168,105.168,33036,93.41
An Giang,xã Vĩnh Hậu,30367,xã,10.7753,105.126,17948,105.94
An Giang,xã Cần Đăng,30595,xã,10.3982,105.301,35257,65.21
An Giang,xã Vĩnh Thạnh Trung,30478,xã,10.6014,105.19,64643,64.97
An Giang,xã Phú Hữu,30352,xã,10.8631,105.118,41254,60.54
An Giang,xã Nhơn Hội,30346,xã,10.8832,105.064,5754,43.82
An Giang,xã Mỹ Đức,30469,xã,10.6583,105.163,60493,61.59
An Giang,xã Vĩnh Hanh,30619,xã,10.4118,105.242,29327,76.81
An Giang,xã Chợ Mới,30628,xã,10.5393,105.375,80832,50.43
An Giang,xã Phú Tân,30406,xã,10.5802,105.331,33381,101.70
An Giang,xã Long Điền,30631,xã,10.5171,105.458,29479,87.72
An Giang,xã Hòa Lạc,30430,xã,10.7107,105.201,30864,41.11
An Giang,xã Nhơn Mỹ,30658,xã,10.4782,105.394,42213,79.73
An Giang,xã Long Kiến,30664,xã,10.4477,105.488,57367,59.83
An Giang,xã Phú Lâm,30421,xã,10.7272,105.251,33186,43.07
An Giang,xã Bình Hòa,30607,xã,10.4623,105.334,56484,48.63
An Giang,xã Vĩnh Trạch,30697,xã,10.2943,105.344,32397,57.94
An Giang,xã Cù Lao Giêng,30643,xã,10.4932,105.534,70372,68.92
An Giang,xã Bình Thạnh Đông,30445,xã,10.6009,105.259,50569,61.70
An Giang,xã Phú Hòa,30685,xã,10.3021,105.393,41306,71.80
An Giang,xã Óc Eo,30688,xã,10.2631,105.161,39481,68.79
An Giang,xã Tây Phú,30691,xã,10.3254,105.172,23229,93.80
An Giang,xã Ba Chúc,30547,xã,10.5026,104.907,32071,70.94
An Giang,xã Tri Tôn,30544,xã,10.4256,105.004,50716,73.14
An Giang,xã Cô Tô,30580,xã,10.3570,105.068,31278,176.75
An Giang,xã Định Mỹ,30709,xã,10.3245,105.266,42328,109.77
An Giang,xã Thạnh Mỹ Tây,30481,xã,10.5471,105.126,6485,162.08
An Giang,xã An Châu,30589,xã,10.3975,105.35,65588,70.25
An Giang,đặc khu Thổ Châu,31105,,10.2130,105.114,,0
An Giang,xã Hội An,30673,xã,10.3786,105.476,73897,63.54
An Giang,phường Vĩnh Thông,30760,phường,10.0664,105.125,55185,95.89
An Giang,xã Thoại Sơn,30682,xã,10.2409,105.227,52588,68.92
An Giang,xã Bình Mỹ,30487,xã,10.5108,105.269,6865,82.62
An Giang,xã Tây Yên,30988,xã,9.8842,105.053,5259,127.50
An Giang,xã An Biên,30985,xã,9.7871,105.097,53784,118.27
An Giang,phường Hà Tiên,30769,phường,10.4029,104.469,40609,61.35
An Giang,xã Vĩnh Gia,30568,xã,10.4311,104.86,20902,180.37
An Giang,phường Rạch Giá,30742,phường,9.9910,105.1,250661,45.53
An Giang,xã Giồng Riềng,30904,xã,9.9253,105.273,70384,122.10
An Giang,xã Vân Khánh,31042,xã,9.5642,104.879,21748,90.84
An Giang,xã Chợ Vàm,30409,xã,10.6897,105.286,50436,67.48
An Giang,xã Giang Thành,30796,xã,10.4479,104.6,20039,184.14
An Giang,đặc khu Phú Quốc,31078,,10.2751,103.991,,562.36
An Giang,xã Phú An,30436,xã,10.6401,105.311,40005,57.35
An Giang,phường Tô Châu,30766,phường,10.3215,104.552,25865,79.77
An Giang,xã Đông Hòa,31024,xã,9.6999,104.992,45282,151.88
An Giang,xã Đông Thái,31006,xã,9.7993,105.001,54321,154.52
An Giang,xã Tân Thạnh,31031,xã,9.7631,104.909,35806,70.80
An Giang,xã Ô Lâm,30577,xã,10.4045,104.947,37429,99.52
An Giang,xã Long Thạnh,30943,xã,9.8387,105.313,4225,96.37
An Giang,xã Tiên Hải,30781,xã,10.2130,105.114,,0
An Giang,xã Hòa Hưng,30934,xã,9.8965,105.48,37877,114.24
An Giang,xã An Minh,31018,xã,9.6011,104.972,35596,142.30
An Giang,xã Ngọc Chúc,30928,xã,9.9166,105.392,38705,90.25
An Giang,xã Đông Hưng,31036,xã,9.6531,104.881,22281,81.62
An Giang,xã Sơn Kiên,30835,xã,10.1920,105.002,29682,163.41
An Giang,xã Vĩnh Điều,30793,xã,10.4572,104.729,17526,229.35
An Giang,xã Thạnh Lộc,30886,xã,10.0178,105.169,59562,104.62
An Giang,xã Gò Quao,30952,xã,9.7456,105.294,44695,83.92
An Giang,xã Châu Thành,30880,xã,9.9036,105.194,39104,47.71
An Giang,xã Thạnh Hưng,30910,xã,9.9882,105.381,46773,142.54
An Giang,xã Vĩnh Hòa Hưng,30970,xã,9.7771,105.373,37528,95.94
An Giang,xã Vĩnh Tuy,30982,xã,9.6569,105.323,36859,115.86
An Giang,xã Bình An,30898,xã,9.8889,105.135,59475,73.43
An Giang,đặc khu Kiên Hải,31108,,10.2130,105.114,,0
An Giang,xã Hòa Thuận,30949,xã,9.8495,105.404,317,73.85
An Giang,xã Mỹ Thuận,30838,xã,10.1723,105.078,60747,210.50
An Giang,xã Định Hòa,30958,xã,9.7568,105.215,56675,143.79
An Giang,xã Tân Hội,30856,xã,10.1453,105.18,4945,146.28
An Giang,xã Hòn Đất,30817,xã,10.2161,104.93,61517,281.70
An Giang,xã Hòa Điền,30790,xã,10.3337,104.676,24099,285.38
An Giang,xã Bình Giang,30826,xã,10.3092,104.791,18257,163.70
Cà Mau,phường Láng Tròn,31951,phường,9.2962,105.475,21468,32.18
Cà Mau,xã Phong Thạnh,31957,xã,9.2343,105.315,1111,27.08
An Giang,xã Vĩnh Bình,31064,xã,9.6053,105.248,43575,159.68
An Giang,xã Vĩnh Phong,31051,xã,9.4639,105.26,43257,139.30
An Giang,xã Bình Sơn,30823,xã,10.2664,104.859,61517,281.70
An Giang,xã Vĩnh Thuận,31069,xã,9.5068,105.193,30511,95.46
Cà Mau,phường Bạc Liêu,31825,phường,9.2900,105.712,24456,5.98
An Giang,xã Sơn Hải,30811,xã,10.2130,105.114,,0
An Giang,xã Kiên Lương,30787,xã,10.1964,104.649,58312,138.07
Cà Mau,phường Giá Rai,31942,phường,9.2748,105.409,21974,11.76
Cà Mau,xã Gành Hào,31972,xã,9.0885,105.428,17587,13.40
An Giang,xã Vĩnh Hòa,31012,xã,9.6958,105.169,51651,146.23
An Giang,xã Hòn Nghệ,30814,xã,10.2130,105.114,,0
Cà Mau,phường Hiệp Thành,31840,phường,9.2485,105.771,11864,29.05
An Giang,xã Tân Hiệp,30850,xã,10.0857,105.301,66731,146.62
An Giang,xã Thạnh Đông,30874,xã,10.0209,105.253,53678,130.02
An Giang,xã U Minh Thượng,31027,xã,9.5917,105.105,46246,286.47
Cà Mau,phường Vĩnh Trạch,31834,phường,9.2973,105.774,23085,10.22
Cà Mau,xã Vĩnh Lộc,31858,xã,9.5616,105.357,12047,48.47
Cà Mau,xã Ninh Quới,31849,xã,9.5254,105.525,13994,32.42
Cà Mau,xã Long Điền,31985,xã,9.1616,105.463,29479,87.72
Cà Mau,xã Phước Long,31867,xã,9.4425,105.485,24984,49.48
Cà Mau,xã Vĩnh Phước,31876,xã,9.3989,105.41,20014,75.50
Cà Mau,xã Hưng Hội,31906,xã,9.3523,105.796,14748,28.38
Cà Mau,xã An Trạch,31988,xã,9.1677,105.36,15251,49.22
Cà Mau,xã Hồng Dân,31843,xã,9.5372,105.452,13838,15.62
Cà Mau,xã Ninh Thạnh Lợi,31864,xã,9.4672,105.345,14437,66.40
Cà Mau,xã Châu Thới,31894,xã,9.3910,105.591,12491,23.04
Cà Mau,xã Vĩnh Thanh,31882,xã,9.3600,105.519,19291,37.37
Cà Mau,xã Phong Hiệp,31885,xã,9.3370,105.318,13523,55.97
Cà Mau,phường An Xuyên,32002,phường,9.2246,105.178,81303,69.90
Cà Mau,xã Vĩnh Mỹ,31918,xã,9.3185,105.576,15558,40.72
Cà Mau,xã Đông Hải,31975,xã,9.1817,105.532,23062,100.16
Cà Mau,xã Vĩnh Hậu,31927,xã,9.2043,105.649,17948,105.94
Cà Mau,xã Hoà Bình,31891,xã,9.2388,105.588,25794,26.54
Cà Mau,xã Định Thành,31993,xã,9.0978,105.364,13056,31.58
Cà Mau,xã Vĩnh Lợi,31900,xã,9.3672,105.737,17236,31.98
Cà Mau,phường Hoà Thành,32041,phường,9.1303,105.206,47167,97.29
Cà Mau,phường Lý Văn Lâm,32014,phường,9.1645,105.125,50014,44.50
Cà Mau,xã Đầm Dơi,32152,xã,8.9626,105.198,38106,96.20
Cà Mau,xã Trần Phán,32161,xã,9.0081,105.142,29949,74.90
Cà Mau,xã Tân Thuận,32167,xã,9.0193,105.33,35473,169.80
Cà Mau,xã Tân Tiến,32188,xã,8.9088,105.304,33994,207.20
Cà Mau,xã Quách Phẩm,32182,xã,8.8936,105.108,28844,73.80
Cà Mau,xã Phú Tân,32218,xã,8.9285,104.846,33381,101.70
Cà Mau,xã Tân Ân,32236,xã,8.7277,105.078,23787,218.30
Cà Mau,xã Đất Mũi,32248,xã,8.6377,104.82,33298,271.20
Cà Mau,xã Tam Giang,32206,xã,8.8032,105.127,23277,205.20
Cà Mau,xã Năm Căn,32191,xã,8.8096,105.036,30135,70.06
Cà Mau,xã Thanh Tùng,32185,xã,8.8809,105.185,26573,89.90
Cà Mau,xã Phú Mỹ,32214,xã,8.9636,104.925,26205,87.81
Cà Mau,xã Đất Mới,32201,xã,8.7604,104.926,27683,222.94
Cà Mau,xã Lương Thế Trân,32134,xã,9.1058,105.076,66191,142.42
Cà Mau,xã Cái Nước,32128,xã,8.9158,105.025,54397,118.25
Cà Mau,phường Tân Thành,32025,phường,9.1870,105.217,83758,48.42
Cà Mau,xã Tạ An Khương,32155,xã,9.0473,105.23,33179,104.20
Cà Mau,xã Cái Đôi Vàm,32212,xã,8.8288,104.831,36444,131.10
Cà Mau,xã Tân Hưng,32137,xã,9.0103,105.091,35222,92.41
Cà Mau,xã Hưng Mỹ,32140,xã,9.0054,105.013,38687,98.40
Cà Mau,xã Phan Ngọc Hiển,32244,xã,8.6462,104.943,35328,237.70
Cà Mau,xã Nguyễn Việt Khái,32227,xã,8.8691,104.93,37307,129.90
Cà Mau,xã Biển Bạch,32069,xã,9.4660,105.061,35702,158.20
Cà Mau,xã Trí Phải,32071,xã,9.3995,105.192,4977,166.60
Cà Mau,xã Sông Đốc,32098,xã,9.0249,104.857,46353,83.95
Cà Mau,xã Khánh Bình,32110,xã,9.1519,105.018,39823,104.50
Cà Mau,xã Thới Bình,32065,xã,9.3404,105.116,38116,121.00
